PLANTAORIGEN,FECHADESPACHO,C_ID_VIAJE,FECHAVIAJE,C_CLIENTE,D_CLIENTE,ID_ESTADO,ESTADO,D_EMPRESA_TRANSPORTISTA,C_ID_CONDUCTOR,NOM_APE_COND,TIPO_SERVICIO,TIPOCAMION,TIPOTRANSPORTE,TIPO_PRODUCTO,TIPO_FORMA,CANT_PROGRAMADA,F_PRESENTACION,F_LLEGADANAVE,F_EGRESONAVE,F_INGRESOPLANTA,F_PESAJEENTRADA,F_ASIGVIAJE,F_INICIOCARGABULTO,F_FINCARGA,F_PESAJESALIDA,TIPO_ASIGNACION,C_PLANTA,D_PLANTA,TIPO_PERMISO,PESO_NETO,CAP_MAXIMA,ZONA_DESTINO,CUIDAD
Guerrero,05-10-2022 17:57:15,46361430,06-10-2022 18:28:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.656,05-10-2022 14:12:26,05-10-2022 16:48:39,05-10-2022 16:55:00,05-10-2022 14:12:29,05-10-2022 14:19:46,05-10-2022 16:41:51,05-10-2022 16:48:39,05-10-2022 16:55:00,05-10-2022 17:57:15,MANUAL,GUE,Guerrero,Cliente ENVIA,12540,24.500,0,APODACA
Guerrero,05-10-2022 17:57:15,46361430,06-10-2022 18:28:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.656,05-10-2022 14:12:26,05-10-2022 16:48:39,05-10-2022 16:55:00,05-10-2022 14:12:29,05-10-2022 14:19:46,05-10-2022 16:41:51,05-10-2022 16:48:39,05-10-2022 16:55:00,05-10-2022 17:57:15,MANUAL,GUE,Guerrero,Cliente ENVIA,12540,24.500,0,APODACA
Guerrero,05-10-2022 17:57:15,46361430,06-10-2022 18:28:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.656,05-10-2022 14:12:26,05-10-2022 16:48:39,05-10-2022 16:55:00,05-10-2022 14:12:29,05-10-2022 14:19:46,05-10-2022 16:41:51,05-10-2022 16:48:39,05-10-2022 16:55:00,05-10-2022 17:57:15,MANUAL,GUE,Guerrero,Cliente ENVIA,12540,24.500,0,APODACA
Guerrero,05-10-2022 17:57:15,46361430,06-10-2022 18:28:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.656,05-10-2022 14:12:26,05-10-2022 16:48:39,05-10-2022 16:55:00,05-10-2022 14:12:29,05-10-2022 14:19:46,05-10-2022 16:41:51,05-10-2022 16:48:39,05-10-2022 16:55:00,05-10-2022 17:57:15,MANUAL,GUE,Guerrero,Cliente ENVIA,12540,24.500,0,APODACA
Guerrero,10/06/2022 07:09:09,46399673,06-10-2022 23:59:00,N000190587,CLIENTE75,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,6.214,06-10-2022 04:19:23,06-10-2022 06:06:49,06-10-2022 06:56:42,06-10-2022 04:19:24,06-10-2022 04:24:31,06-10-2022 04:31:02,06-10-2022 06:54:57,06-10-2022 06:56:42,06-10-2022 07:09:09,MANUAL,GUE,Guerrero,Cliente ENVIA,6200,24.500,0,APODACA
Guerrero,10/07/2022 11:16:56,46429105,07-10-2022 23:59:00,H000773030,CLIENTE189,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,7.556,07-10-2022 05:14:04,07-10-2022 08:33:29,07-10-2022 10:53:31,07-10-2022 05:14:05,07-10-2022 05:25:29,07-10-2022 05:14:08,07-10-2022 10:36:21,07-10-2022 10:53:31,07-10-2022 11:16:56,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,7570,24.500,0,JUAREZ
Guerrero,10/07/2022 16:39:51,46396113,06-10-2022 00:42:00,N000191307,CLIENTE208,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,ROLLO,PLANOS,4.3,07-10-2022 14:15:42,07-10-2022 16:02:47,07-10-2022 16:08:14,07-10-2022 14:15:44,07-10-2022 14:24:19,07-10-2022 14:15:47,07-10-2022 16:02:47,07-10-2022 16:08:14,07-10-2022 16:39:51,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,4260,24.500,0,APODACA
Guerrero,10/08/2022 05:54:11,46443209,07-10-2022 20:58:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.774,08-10-2022 03:50:32,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 03:50:33,08-10-2022 03:52:04,08-10-2022 04:04:05,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 05:54:11,MANUAL,GUE,Guerrero,Cliente ENVIA,11750,24.500,0,APODACA
Guerrero,10/08/2022 05:54:11,46443209,07-10-2022 20:58:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.774,08-10-2022 03:50:32,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 03:50:33,08-10-2022 03:52:04,08-10-2022 04:04:05,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 05:54:11,MANUAL,GUE,Guerrero,Cliente ENVIA,11750,24.500,0,APODACA
Guerrero,10/08/2022 05:54:11,46443209,07-10-2022 20:58:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.774,08-10-2022 03:50:32,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 03:50:33,08-10-2022 03:52:04,08-10-2022 04:04:05,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 05:54:11,MANUAL,GUE,Guerrero,Cliente ENVIA,11750,24.500,0,APODACA
Guerrero,10/08/2022 05:54:11,46443209,07-10-2022 20:58:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.774,08-10-2022 03:50:32,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 03:50:33,08-10-2022 03:52:04,08-10-2022 04:04:05,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 05:54:11,MANUAL,GUE,Guerrero,Cliente ENVIA,11750,24.500,0,APODACA
Guerrero,10/08/2022 05:54:11,46443209,07-10-2022 20:58:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.774,08-10-2022 03:50:32,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 03:50:33,08-10-2022 03:52:04,08-10-2022 04:04:05,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 05:54:11,MANUAL,GUE,Guerrero,Cliente ENVIA,11750,24.500,0,APODACA
Guerrero,10/08/2022 05:54:11,46443209,07-10-2022 20:58:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.774,08-10-2022 03:50:32,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 03:50:33,08-10-2022 03:52:04,08-10-2022 04:04:05,08-10-2022 04:54:27,08-10-2022 05:06:57,08-10-2022 05:54:11,MANUAL,GUE,Guerrero,Cliente ENVIA,11750,24.500,0,APODACA
Guerrero,10/10/2022 06:24:00,46506092,10-10-2022 23:59:00,N000190587,CLIENTE75,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.7,10-10-2022 04:09:12,10-10-2022 05:01:32,10-10-2022 06:05:27,10-10-2022 04:09:14,10-10-2022 04:10:33,10-10-2022 04:27:07,10-10-2022 05:56:59,10-10-2022 06:05:27,10-10-2022 06:24:00,MANUAL,GUE,Guerrero,Cliente ENVIA,11690,24.500,0,APODACA
Guerrero,10/10/2022 14:34:36,46509895,10-10-2022 23:59:00,H000188600,CLIENTE115,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,4.215,10-10-2022 10:11:31,10-10-2022 14:12:24,10-10-2022 14:34:20,10-10-2022 10:11:32,10-10-2022 10:16:47,10-10-2022 12:12:02,10-10-2022 14:33:53,10-10-2022 14:34:20,10-10-2022 14:34:36,MANUAL,GUE,Guerrero,Cliente ENVIA,4210,24.500,0,SAN NICOLAS DE LOS GARZA
Guerrero,10/11/2022 06:30:20,46522245,11-10-2022 22:28:00,H000269056,CLIENTE179,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,9.472,11-10-2022 04:41:00,11-10-2022 04:57:19,11-10-2022 06:15:57,11-10-2022 04:41:01,11-10-2022 04:42:20,11-10-2022 04:54:41,11-10-2022 06:11:46,11-10-2022 06:15:57,11-10-2022 06:30:20,MANUAL,GUE,Guerrero,Cliente ENVIA,9260,24.500,0,APODACA
Guerrero,10/11/2022 12:04:47,46509223,12-10-2022 07:48:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,7.877,11-10-2022 09:22:01,11-10-2022 10:57:52,11-10-2022 11:29:13,11-10-2022 09:22:06,11-10-2022 09:28:31,11-10-2022 09:48:43,11-10-2022 11:27:05,11-10-2022 11:29:13,11-10-2022 12:04:47,MANUAL,GUE,Guerrero,Cliente ENVIA,7840,24.500,0,APODACA
Guerrero,10/11/2022 12:04:47,46509223,12-10-2022 07:48:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,7.877,11-10-2022 09:22:01,11-10-2022 10:57:52,11-10-2022 11:29:13,11-10-2022 09:22:06,11-10-2022 09:28:31,11-10-2022 09:48:43,11-10-2022 11:27:05,11-10-2022 11:29:13,11-10-2022 12:04:47,MANUAL,GUE,Guerrero,Cliente ENVIA,7840,24.500,0,APODACA
Guerrero,10/11/2022 12:04:47,46509223,12-10-2022 07:48:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,7.877,11-10-2022 09:22:01,11-10-2022 10:57:52,11-10-2022 11:29:13,11-10-2022 09:22:06,11-10-2022 09:28:31,11-10-2022 09:48:43,11-10-2022 11:27:05,11-10-2022 11:29:13,11-10-2022 12:04:47,MANUAL,GUE,Guerrero,Cliente ENVIA,7840,24.500,0,APODACA
Guerrero,10/11/2022 12:04:47,46509223,12-10-2022 07:48:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,7.877,11-10-2022 09:22:01,11-10-2022 10:57:52,11-10-2022 11:29:13,11-10-2022 09:22:06,11-10-2022 09:28:31,11-10-2022 09:48:43,11-10-2022 11:27:05,11-10-2022 11:29:13,11-10-2022 12:04:47,MANUAL,GUE,Guerrero,Cliente ENVIA,7840,24.500,0,APODACA
Guerrero,10/11/2022 12:04:47,46509223,12-10-2022 07:48:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,7.877,11-10-2022 09:22:01,11-10-2022 10:57:52,11-10-2022 11:29:13,11-10-2022 09:22:06,11-10-2022 09:28:31,11-10-2022 09:48:43,11-10-2022 11:27:05,11-10-2022 11:29:13,11-10-2022 12:04:47,MANUAL,GUE,Guerrero,Cliente ENVIA,7840,24.500,0,APODACA
Guerrero,10/17/2022 04:56:44,46665817,16-10-2022 23:39:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,14.432,17-10-2022 03:48:39,17-10-2022 04:24:40,17-10-2022 04:25:56,17-10-2022 03:48:50,17-10-2022 03:55:18,17-10-2022 04:12:50,17-10-2022 04:24:41,17-10-2022 04:25:56,17-10-2022 04:56:44,MANUAL,GUE,Guerrero,Cliente ENVIA,14400,24.500,0,APODACA
Guerrero,10/17/2022 04:56:44,46665817,16-10-2022 23:39:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,14.432,17-10-2022 03:48:39,17-10-2022 04:24:40,17-10-2022 04:25:56,17-10-2022 03:48:50,17-10-2022 03:55:18,17-10-2022 04:12:50,17-10-2022 04:24:41,17-10-2022 04:25:56,17-10-2022 04:56:44,MANUAL,GUE,Guerrero,Cliente ENVIA,14400,24.500,0,APODACA
Guerrero,10/17/2022 04:56:44,46665817,16-10-2022 23:39:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,14.432,17-10-2022 03:48:39,17-10-2022 04:24:40,17-10-2022 04:25:56,17-10-2022 03:48:50,17-10-2022 03:55:18,17-10-2022 04:12:50,17-10-2022 04:24:41,17-10-2022 04:25:56,17-10-2022 04:56:44,MANUAL,GUE,Guerrero,Cliente ENVIA,14400,24.500,0,APODACA
Guerrero,10/17/2022 04:56:44,46665817,16-10-2022 23:39:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,14.432,17-10-2022 03:48:39,17-10-2022 04:24:40,17-10-2022 04:25:56,17-10-2022 03:48:50,17-10-2022 03:55:18,17-10-2022 04:12:50,17-10-2022 04:24:41,17-10-2022 04:25:56,17-10-2022 04:56:44,MANUAL,GUE,Guerrero,Cliente ENVIA,14400,24.500,0,APODACA
Guerrero,10/17/2022 04:56:44,46665817,16-10-2022 23:39:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,14.432,17-10-2022 03:48:39,17-10-2022 04:24:40,17-10-2022 04:25:56,17-10-2022 03:48:50,17-10-2022 03:55:18,17-10-2022 04:12:50,17-10-2022 04:24:41,17-10-2022 04:25:56,17-10-2022 04:56:44,MANUAL,GUE,Guerrero,Cliente ENVIA,14400,24.500,0,APODACA
Guerrero,10/17/2022 04:56:44,46665817,16-10-2022 23:39:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,14.432,17-10-2022 03:48:39,17-10-2022 04:24:40,17-10-2022 04:25:56,17-10-2022 03:48:50,17-10-2022 03:55:18,17-10-2022 04:12:50,17-10-2022 04:24:41,17-10-2022 04:25:56,17-10-2022 04:56:44,MANUAL,GUE,Guerrero,Cliente ENVIA,14400,24.500,0,APODACA
Guerrero,10/18/2022 11:59:16,46697200,18-10-2022 23:59:00,H010520452,CLIENTE105,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,ROLLO,PLANOS,14.505,18-10-2022 09:44:33,18-10-2022 10:46:51,18-10-2022 10:50:41,18-10-2022 09:44:41,18-10-2022 09:51:10,18-10-2022 10:17:05,18-10-2022 10:46:51,18-10-2022 10:50:41,18-10-2022 11:59:15,MANUAL,GUE,Guerrero,Cliente ENVIA,14470,24.500,0,GRAL ESCOBEDO
Guerrero,10/19/2022 05:33:04,46710593,18-10-2022 21:54:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,8.889,19-10-2022 03:25:36,19-10-2022 04:26:01,19-10-2022 04:38:30,19-10-2022 03:27:58,19-10-2022 03:39:55,19-10-2022 03:47:42,19-10-2022 04:34:51,19-10-2022 04:38:30,19-10-2022 05:33:04,MANUAL,GUE,Guerrero,Cliente ENVIA,8840,24.500,0,APODACA
Guerrero,10/19/2022 05:33:04,46710593,18-10-2022 21:54:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,8.889,19-10-2022 03:25:36,19-10-2022 04:26:01,19-10-2022 04:38:30,19-10-2022 03:27:58,19-10-2022 03:39:55,19-10-2022 03:47:42,19-10-2022 04:34:51,19-10-2022 04:38:30,19-10-2022 05:33:04,MANUAL,GUE,Guerrero,Cliente ENVIA,8840,24.500,0,APODACA
Guerrero,10/19/2022 05:33:04,46710593,18-10-2022 21:54:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,8.889,19-10-2022 03:25:36,19-10-2022 04:26:01,19-10-2022 04:38:30,19-10-2022 03:27:58,19-10-2022 03:39:55,19-10-2022 03:47:42,19-10-2022 04:34:51,19-10-2022 04:38:30,19-10-2022 05:33:04,MANUAL,GUE,Guerrero,Cliente ENVIA,8840,24.500,0,APODACA
Guerrero,10/19/2022 05:33:04,46710593,18-10-2022 21:54:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,8.889,19-10-2022 03:25:36,19-10-2022 04:26:01,19-10-2022 04:38:30,19-10-2022 03:27:58,19-10-2022 03:39:55,19-10-2022 03:47:42,19-10-2022 04:34:51,19-10-2022 04:38:30,19-10-2022 05:33:04,MANUAL,GUE,Guerrero,Cliente ENVIA,8840,24.500,0,APODACA
Guerrero,10/19/2022 05:33:04,46710593,18-10-2022 21:54:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,8.889,19-10-2022 03:25:36,19-10-2022 04:26:01,19-10-2022 04:38:30,19-10-2022 03:27:58,19-10-2022 03:39:55,19-10-2022 03:47:42,19-10-2022 04:34:51,19-10-2022 04:38:30,19-10-2022 05:33:04,MANUAL,GUE,Guerrero,Cliente ENVIA,8840,24.500,0,APODACA
Guerrero,10/19/2022 11:18:31,46679091,19-10-2022 13:33:00,H000269056,CLIENTE179,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,9.754,19-10-2022 08:52:52,19-10-2022 10:27:13,19-10-2022 10:32:02,19-10-2022 08:55:10,19-10-2022 09:00:23,19-10-2022 09:44:39,19-10-2022 10:27:14,19-10-2022 10:32:02,19-10-2022 11:18:31,MANUAL,GUE,Guerrero,Cliente ENVIA,9740,24.500,0,APODACA
Guerrero,10/21/2022 05:50:32,46756846,20-10-2022 23:59:00,N000100545,CLIENTE94,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,ROLLO,PLANOS,8.801,21-10-2022 03:50:15,21-10-2022 04:36:45,21-10-2022 05:43:15,21-10-2022 03:51:21,21-10-2022 04:06:10,21-10-2022 04:24:21,21-10-2022 05:41:53,21-10-2022 05:43:15,21-10-2022 05:50:32,MANUAL,GUE,Guerrero,Cliente ENVIA,8810,24.500,0,SANTA CATARINA
Guerrero,10/21/2022 14:24:33,46775899,21-10-2022 23:59:00,H000250600,CLIENTE167,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,4.166,21-10-2022 10:46:17,21-10-2022 13:02:04,21-10-2022 14:00:32,21-10-2022 10:47:42,21-10-2022 11:03:26,21-10-2022 12:34:43,21-10-2022 13:57:16,21-10-2022 14:00:32,21-10-2022 14:24:33,MANUAL,GUE,Guerrero,Cliente ENVIA,4200,24.500,0,APODACA
Guerrero,10/24/2022 12:47:22,46841005,24-10-2022 23:59:00,H000773030,CLIENTE189,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.31,24-10-2022 09:59:45,24-10-2022 11:28:44,24-10-2022 12:35:31,24-10-2022 10:02:36,24-10-2022 10:07:39,24-10-2022 11:26:44,24-10-2022 12:34:17,24-10-2022 12:35:31,24-10-2022 12:47:22,MANUAL,GUE,Guerrero,Cliente ENVIA,11420,24.500,0,JUAREZ
Guerrero,10/26/2022 12:07:12,46876480,26-10-2022 23:59:00,N000100521,CLIENTE47,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,HOJA,PLANOS,7.036,26-10-2022 10:57:52,26-10-2022 11:14:54,26-10-2022 11:57:34,26-10-2022 10:57:54,26-10-2022 11:04:42,26-10-2022 11:10:31,26-10-2022 11:57:17,26-10-2022 11:57:33,26-10-2022 12:07:12,MANUAL,GUE,Guerrero,Cliente ENVIA,7120,24.500,0,GRAL ESCOBEDO
Guerrero,10/26/2022 12:07:12,46876480,26-10-2022 23:59:00,N000100521,CLIENTE47,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,HOJA,PLANOS,7.036,26-10-2022 10:57:52,26-10-2022 11:14:54,26-10-2022 11:57:34,26-10-2022 10:57:54,26-10-2022 11:04:42,26-10-2022 11:10:31,26-10-2022 11:57:17,26-10-2022 11:57:33,26-10-2022 12:07:12,MANUAL,GUE,Guerrero,Cliente ENVIA,7120,24.500,0,GRAL ESCOBEDO
Guerrero,11/01/2022 09:03:00,46986848,01-11-2022 20:25:00,H000269056,CLIENTE179,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.127,01-11-2022 07:09:40,01-11-2022 07:48:54,01-11-2022 08:08:06,01-11-2022 07:09:42,01-11-2022 07:15:57,01-11-2022 07:09:44,01-11-2022 08:06:32,01-11-2022 08:08:06,01-11-2022 09:03:00,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,11100,24.500,0,APODACA
Guerrero,11/01/2022 09:03:00,46986848,01-11-2022 20:25:00,H000269056,CLIENTE179,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.127,01-11-2022 07:09:40,01-11-2022 07:48:54,01-11-2022 08:08:06,01-11-2022 07:09:42,01-11-2022 07:15:57,01-11-2022 07:09:44,01-11-2022 08:06:32,01-11-2022 08:08:06,01-11-2022 09:03:00,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,11100,24.500,0,APODACA
Guerrero,11/01/2022 09:03:00,46986848,01-11-2022 20:25:00,H000269056,CLIENTE179,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,11.127,01-11-2022 07:09:40,01-11-2022 07:48:54,01-11-2022 08:08:06,01-11-2022 07:09:42,01-11-2022 07:15:57,01-11-2022 07:09:44,01-11-2022 08:06:32,01-11-2022 08:08:06,01-11-2022 09:03:00,AUTOMATICA,GUE,Guerrero,Cliente ENVIA,11100,24.500,0,APODACA
Guerrero,11/02/2022 12:30:04,47008867,01-11-2022 19:26:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.632,02-11-2022 09:45:10,02-11-2022 10:31:32,02-11-2022 10:49:27,02-11-2022 09:45:12,02-11-2022 10:02:32,02-11-2022 10:03:06,02-11-2022 10:45:15,02-11-2022 10:49:27,02-11-2022 12:30:04,MANUAL,GUE,Guerrero,Cliente ENVIA,12570,24.500,0,APODACA
Guerrero,11/02/2022 12:30:04,47008867,01-11-2022 19:26:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.632,02-11-2022 09:45:10,02-11-2022 10:31:32,02-11-2022 10:49:27,02-11-2022 09:45:12,02-11-2022 10:02:32,02-11-2022 10:03:06,02-11-2022 10:45:15,02-11-2022 10:49:27,02-11-2022 12:30:04,MANUAL,GUE,Guerrero,Cliente ENVIA,12570,24.500,0,APODACA
Guerrero,11/02/2022 12:30:04,47008867,01-11-2022 19:26:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.632,02-11-2022 09:45:10,02-11-2022 10:31:32,02-11-2022 10:49:27,02-11-2022 09:45:12,02-11-2022 10:02:32,02-11-2022 10:03:06,02-11-2022 10:45:15,02-11-2022 10:49:27,02-11-2022 12:30:04,MANUAL,GUE,Guerrero,Cliente ENVIA,12570,24.500,0,APODACA
Guerrero,11/02/2022 12:30:04,47008867,01-11-2022 19:26:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.632,02-11-2022 09:45:10,02-11-2022 10:31:32,02-11-2022 10:49:27,02-11-2022 09:45:12,02-11-2022 10:02:32,02-11-2022 10:03:06,02-11-2022 10:45:15,02-11-2022 10:49:27,02-11-2022 12:30:04,MANUAL,GUE,Guerrero,Cliente ENVIA,12570,24.500,0,APODACA
Guerrero,11/02/2022 12:30:04,47008867,01-11-2022 19:26:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.632,02-11-2022 09:45:10,02-11-2022 10:31:32,02-11-2022 10:49:27,02-11-2022 09:45:12,02-11-2022 10:02:32,02-11-2022 10:03:06,02-11-2022 10:45:15,02-11-2022 10:49:27,02-11-2022 12:30:04,MANUAL,GUE,Guerrero,Cliente ENVIA,12570,24.500,0,APODACA
Guerrero,11/02/2022 12:30:04,47008867,01-11-2022 19:26:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.632,02-11-2022 09:45:10,02-11-2022 10:31:32,02-11-2022 10:49:27,02-11-2022 09:45:12,02-11-2022 10:02:32,02-11-2022 10:03:06,02-11-2022 10:45:15,02-11-2022 10:49:27,02-11-2022 12:30:04,MANUAL,GUE,Guerrero,Cliente ENVIA,12570,24.500,0,APODACA
Guerrero,11/02/2022 12:30:04,47008867,01-11-2022 19:26:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.632,02-11-2022 09:45:10,02-11-2022 10:31:32,02-11-2022 10:49:27,02-11-2022 09:45:12,02-11-2022 10:02:32,02-11-2022 10:03:06,02-11-2022 10:45:15,02-11-2022 10:49:27,02-11-2022 12:30:04,MANUAL,GUE,Guerrero,Cliente ENVIA,12570,24.500,0,APODACA
Guerrero,11/02/2022 12:30:04,47008867,01-11-2022 19:26:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,12.632,02-11-2022 09:45:10,02-11-2022 10:31:32,02-11-2022 10:49:27,02-11-2022 09:45:12,02-11-2022 10:02:32,02-11-2022 10:03:06,02-11-2022 10:45:15,02-11-2022 10:49:27,02-11-2022 12:30:04,MANUAL,GUE,Guerrero,Cliente ENVIA,12570,24.500,0,APODACA
Guerrero,11/03/2022 05:33:10,47043709,03-11-2022 23:59:00,H000269647,CLIENTE157,019,Nuevo Leon,TRANPORTE45,95974,CHOFER103,LO,Torton,Torton,CINTA,PLANOS,14.724,03-11-2022 04:19:38,03-11-2022 04:43:19,03-11-2022 04:46:22,03-11-2022 04:19:40,03-11-2022 04:24:26,03-11-2022 04:26:33,03-11-2022 04:43:20,03-11-2022 04:46:21,03-11-2022 05:33:09,MANUAL,GUE,Guerrero,Cliente ENVIA,14660,24.500,0,APODACA
